Name,"Sub Category","Plan","AUM","Average YTM","% Away from ATH","% A Rated Bonds","% Equity Holding","% Smallcap Holding","% Debt Holding","% Concentration - Top 3 Holdings","% Concentration - Top 5 Holdings","% Cash Holding"
Axis Consumption Fund,"Sectoral Fund - Consumption","Growth","2639.452899","0","13.14","0","99.24931371786091","8.55399772174995","0","21.364200332805588","32.12906603283358","0.702015634801915"
HDFC Innovation Fund,"Thematic Fund","Growth","2621.1952","0","1.82","0","96.5656544770111","15.297124762016967","0","18.33955365094518","27.31898410312974","3.434345522988902"
SBI CRISIL IBX Gilt Index - June 2036 Fund,"Index Funds - Debt Oriented","Growth","2616.4105","7.2","1.31","0","0","0","0","100.00000000000006","100.00000000000006","3.358368268282062"
HDFC Business Cycle Fund,"Thematic Fund","Growth","2603.9575","0","8.21","0","89.47400639219343","24.005806546381802","1.08628885072049","18.4052120666332","28.42303301801201","8.315988260177061"
ICICI Pru Transportation and Logistics Fund,"Thematic Fund","Growth","2593.5342673222","0","9.1","0","96.6487999752623","19.718313771419766","0","29.34481848384652","42.894117704841086","3.351200024737721"
Edelweiss Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","2591.8997","7.43","0.26","47.6535145245011","21.402043450986934","0","54.90400728083733","20.954351972512683","29.997363937829093","11.8658628264049"
Tata India Consumer Fund,"Sectoral Fund - Consumption","Growth","2590.643963953","0","8.49","0","95.37459544343723","21.133224310939422","0","21.947932942989137","32.64523461222877","4.625404556562748"
Baroda BNP Paribas Large Cap Fund,"Large Cap Fund","Growth","2578.6728","0","7.46","0","94.87805122076749","0.950353220462868","1.0235846905431352","17.76759734697631","27.403670601403938","2.16844882375151"
Bandhan Multi Cap Fund,"Multi Cap Fund","Growth","2551.6677","0","4.88","0","97.81861725778987","26.44526555988379","0","12.49522659461622","18.99732569662627","2.181382742210124"
NJ Flexi Cap Fund,"Flexi Cap Fund","Growth","2536.008467","0","19.18","0","97.30303767160095","15.292172800147036","0","12.90491353868181","20.93284939336127","2.696962328399041"
HSBC Arbitrage Fund,"Arbitrage Fund","Growth","2532.4467999999997","0","0.09","5.679226904193995","71.86996386261703","10.973399322741955","7.572001117654274","28.08092947895289","35.64594920611951","1.0283335468291401"
DSP Nifty 50 Equal Weight Index Fund,"Index Fund","Growth","2522.5117999999998","0","4.32","0","99.95249972666136","0","0","7.070464447381379","11.63298423420656","0.04750027333866179"
DSP Focused Fund,"Focused Fund","Growth","2489.7638","0","8.26","0","91.98055654917944","16.21403604631089","0","24.38907658630107","33.853869993611426","8.019443450820512"
Tata Treasury Advantage Fund,"Low Duration Fund","Growth","2460.2902987951","7.47","0.13","84.54152630776484","0","0","0","15.171621316985199","22.14494301428376","1.324702751072046"
Kotak Multi Asset Omni FOF,"FoFs (Domestic) - Hybrid","Growth","2451.3195","0","8.65","0","0","0","0","29.11204761354041","45.78408077771995","2.331817619041504"
Nippon India Innovation Fund,"Thematic Fund","Growth","2445.9545000000003","0","7.53","0","98.35879664002145","27.05184634082425","0","12.525492371140189","20.34572459250465","1.6412033599785676"
Nippon India Consumption Fund,"Sectoral Fund - Consumption","Growth","2442.8641000000002","0","16.28","0","96.95487421658679","13.610552554563794","0","19.75827485228968","29.246805201184813","3.0451257834132033"
Kotak Gilt Fund-PF&Trust,"Gilt - Short & Mid Term Fund","Growth","2441.6095","7.36","2.84","0","0","0","0","44.4751013624414","57.74493423293113","17.3426749854962"
Kotak Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","2441.6095","7.36","2.84","0","0","0","0","44.4751013624414","57.74493423293113","17.3426749854962"
Motilal Oswal Arbitrage Fund,"Arbitrage Fund","Growth","2432.9865","6.06","0.07","10.08353724938467","-0.2130632455214939","-0.03772318506493875","13.120315299735537","87.23228838302222","89.28715387446658","75.75175201342053"
Kotak Dynamic Bond Fund,"Dynamic Bond Fund","Growth","2432.3675","7.72","0.41","39.9116704198687","0","0","0","28.278666772188","39.25980757430775","7.21209274503134"
ICICI Pru Housing Opp Fund,"Thematic Fund","Growth","2423.5338616079","0","5.17","0","97.26989306248217","19.96864920304058","0","22.677460135607838","34.27742978974171","1.978825211591872"
HDFC Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","2416.4764","0","6.65","0","96.63053195967483","37.38911333874396","0","16.40523366998329","23.44872476304755","0.5755735913663369"
HSBC Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","2412.9341","0","3.48","0","97.8940452621562","27.75580568072704","0","23.21221288223329","35.2459356432486","2.105954737843825"
Kotak Manufacture in India Fund,"Thematic Fund","Growth","2400.8889","0","3.12","0","98.12276697596506","23.81245471391483","0","13.68560759794026","21.59407244619821","1.497779553612095"
HDFC Income Plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","2389.9431","0","0.25","0","0","0","0","99.4567163433323","99.99999999999996","0.5432836566676414"
Baroda BNP Paribas Mid Cap Fund,"Mid Cap Fund","Growth","2389.1825","0","1.76","0","92.63665709923792","19.051893273117482","0.830698366491467","12.68433449516728","18.36394247823262","5.196421788624351"
Kotak Infra & Eco Reform Fund,"Sectoral Fund - Infrastructure","Growth","2373.0153","0","7.69","0","99.79582095404106","40.38402955092621","0","20.397761447218677","27.798025575309218","0.20417904595895298"
Mirae Asset NYSE FANG+ETF FoF,"FoFs (Overseas)","Growth","2370.4853","0","1.99","0","0","0","0","100.03757880295647","99.99999999999997","0.0232441854838754"
Tata Business Cycle Fund,"Thematic Fund","Growth","2366.3371213190003","0","8.56","0","96.52280504922584","24.114376256334644","0","13.41022312750223","20.92214888802398","3.4767057978166327"
Motilal Oswal Nifty Microcap 250 Index Fund,"Index Fund","Growth","2344.6372","0","14.13","0","99.94687451005208","99.65296123425827","0","4.70782430646413","7.32213922051565","0.0531254899478691"
DSP Natural Res & New Energy Fund,"Sectoral Fund - Energy & Power","Growth","2342.6034","0","0.95","0","73.50749597648498","5.094076103535065","0","30.683930536428008","46.12870023154585","12.427340453787481"
Nippon India Nifty Midcap 150 Index Fund,"Index Fund","Growth","2336.7986","0","1.53","0","100.04052890327948","5.58177323538376","0","7.5661205206128","10.99160610912747","-0.040528903279462486"
SBI Dynamic Asset Allocation Active FoF,"FoFs (Domestic) - Hybrid","Growth","2322.3683","0","2.71","0","0","0","0","36.847140050955744","53.4183919062278","1.522023875368955"
Mirae Asset Low Duration Fund,"Low Duration Fund","Growth","2313.7443","7.18","0.17","83.82647123106905","0","0","0","10.90947690287124","17.18365335357065","4.082944688399665"
HDFC Diversified Equity All Cap Active FOF,"FoFs (Domestic) - Equity Oriented","Growth","2311.3048","0","6.77","0","0","0","0","73.1506420096561","96.4775437666204","3.522456233379514"
SBI Quality Fund,"Thematic Fund","Growth","2306.4283","0","2.04","0","96.13384903402375","14.77774964866672","2.16603741811527","17.81637868387238","26.65392199705493","1.700113547860997"
Franklin India Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","2305.633418427","7.58","6.17","16.845437475614784","70.04049872055273","10.672403152530492","23.428428098449814","15.84259028012373","24.657654850911438","5.75652030293482"
Bajaj Finserv Large and Mid Cap Fund,"Large & Mid Cap Fund","Growth","2303.998904","0","6.39","0","97.84863603884534","18.573299883085884","0","12.02865418034704","18.29076806416877","2.151363961154718"
Union Flexi Cap Fund,"Flexi Cap Fund","Growth","2294.0675","0","6.06","0","95.9795123726743","19.83765952832687","0.0558963500420105","13.56198542545065","20.70621287298652","3.9370245208565104"
Invesco India ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","2292.7197","0","11.16","0","98.65116781398541","27.21999739932771","0","9.292654517212341","14.043921459697161","1.348832186014563"
HDFC Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","2271.8568","7.36","1.26","0","0","0","0","33.8835088549595","50.481958193843894","4.3271257237692"
Mahindra Manulife Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","2264.2928","7.35","6.59","15.48281211687817","77.0667291791945","6.969293017228161","20.077708147992162","14.635077230294591","20.040822459003532","1.734250093450807"
ICICI Pru Constant Maturity Gilt Fund,"Gilt - Long Term Fund","Growth","2256.2997385738","7.19","1.39","0","0","0","0","66.8921098645349","90.8229152787704","3.6836124719110197"
Edelweiss Money Market Fund,"Money Market Fund","Growth","2251.0575","7.06","0.06","89.73810753390353","0","0","0","17.91043542868185","27.64872509920337","2.082332414876116"
Nippon India Multi-Asset Omni FoF,"FoFs (Domestic) - Hybrid","Growth","2236.4241","0","1.82","0","0","0","0","58.8414628021093","85.13859994141882","2.04128852869951"
Axis Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","2228.778","7.15","5.89","7.998551134298703","64.80909422113821","5.652880008686376","11.25483318661616","21.431573400311706","28.996273294154886","5.783927335966149"
UTI Focused Fund,"Focused Fund","Growth","2213.674","0","11.9","0","97.65522651598602","1.4922990872358","0","22.605682605682613","32.79538266880039","2.32973549429248"
Bandhan Balanced Advantage Fund,"Balanced Advantage Fund","Growth","2208.746","6.89","2.15","21.4606658713685","66.86699135648432","9.088903820518153","31.41906758615683","11.20559355768489","17.864788399099062","1.713941057358812"
Mahindra Manulife Focused Fund,"Focused Fund","Growth","2207.7885","0","4.32","0","96.8687670943118","3.77396204391861","0","20.186186312683482","29.01953244162654","3.1312329056882007"
WOC Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","2180.3175","0","3.57","0","88.94455509346685","2.003942086416314","4.689225307782003","13.721065853940999","18.577899778357978","2.577959402701675"
Edelweiss Nifty PSU Bond Plus SDL Apr 2027 50:50 Index Fund,"Index Funds - Debt Oriented","Growth","2172.4209","6.68","0.09","50.69996794820009","0","0","0","28.7878053465606","40.813891083445185","2.6941556307067387"
ICICI Pru Quality Fund,"Thematic Fund","Growth","2169.9339751591997","0","5.76","0","92.67440959130852","13.933299513309766","0.3196272365610183","16.1860086076689","23.81518543494331","7.005963172130443"
HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","2162.5","6.93","0","97.38856878612717","0","0","0","31.012564161849724","45.8238104046243","2.6114312138728297"
UTI Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","2162.3879","0","6.56","0","96.53837778134061","19.365646653868165","0","31.10877562716657","40.21525462660973","2.51529339393739"
WOC Balanced Advantage Fund,"Balanced Advantage Fund","Growth","2152.3658","6.98","3.94","16.42095409618568","65.45384153567203","8.405852759786466","22.689470349324434","16.65524048003364","22.87512652356769","5.822681256132208"
Templeton India Value Fund,"Value Fund","Growth","2150.007447028","0","9.43","0","93.57783662699094","24.251173169132276","0","20.079383938728178","28.89087899944891","3.87064609636753"
BHARAT Bond ETF FOF - April 2033,"FoFs (Domestic) - Debt Oriented","Growth","2147.8927","7.52","1","0","0","0","0","100.29576114796151","100","0.22628253180978997"
Franklin India Dividend Yield Fund,"Dividend Yield Fund","Growth","2141.435079105","0","9.33","0","83.96626016917989","11.000752407150111","0","14.26724835397207","22.25424207609384","3.99600489890015"
SBI Credit Risk Fund,"Credit Risk Fund","Growth","2134.1606","8.58","0.27","75.32483262974682","0","0","0","16.75081059972713","26.00831914899001","3.072870898281979"
Axis Income Plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","2117.734999","0","0.22","0","0","0","0","82.8890747425905","99.83381135977814","0.1661886402217626"
DSP Overnight Fund,"Overnight Fund","Growth","2115.5108","5.1","0","0","0","0","0","97.02877905421231","99.15090010412612","93.87229315964727"
Bandhan Midcap Fund,"Mid Cap Fund","Growth","2108.5492","0","1.84","0","95.13260441394311","12.318284820008467","0","11.983424248959391","18.01931366774874","4.851256527276888"
ICICI Pru Rural Opportunities Fund,"Thematic Fund","Growth","2104.389012432","0","8.07","0","94.9706536288323","8.648990225892533","0.949596290512172","21.96784897036418","31.8857300639742","4.079750080655509"
Motilal Oswal BSE Enhanced Value Index Fund,"Index Fund","Growth","2101.8668","0","9.67","0","100.40178568879818","4.748759531289042","0","25.072592611482328","40.150260711097395","-0.4017856887981671"
Tata Retirement Sav Fund - Prog Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","2086.411758367","0","1.8","0","0","18.15780602657824","0","14.43429844527487","22.51969670491824","4.18524090543589"
Tata Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","2084.204611956","0","13.26","0","93.56151448921023","36.21080174521428","0","14.947851003343668","21.968294157563548","5.538933715709333"
Axis Strategic Bond Fund,"Medium Duration Fund","Growth","2075.630702","8.39","0.4","70.3530623728007","0","0","0","11.997774748658319","17.887742988191487","3.60755485067747"
Mirae Asset Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","2067.5148","6.72","2.37","16.982978791735846","68.29138055021421","8.296632265945567","26.913243861664252","12.15213550103728","18.57619592372446","4.60490053082087"
Axis Business Cycles Fund,"Thematic Fund","Growth","2065.0517","0","4.42","0","93.44884498533378","20.439274377488946","0.481942413354591","10.86288759743884","16.8062272242385","3.421690653071793"
Bandhan Dynamic Bond Fund,"Dynamic Bond Fund","Growth","2061.4644","7.46","0.37","21.66661702080447","0","0","0","81.15065131110434","87.35132589068354","2.56761724492136"
Parag Parikh Arbitrage Fund,"Arbitrage Fund","Growth","2059.0186","6.34","0.07","15.462207498429649","66.32709199165552","2.3977664772833966","15.868215070243831","27.3335529101774","37.15663882007479","1.723472856061046"
Bandhan Focused Fund,"Focused Fund","Growth","2057.5334","0","4.33","0","96.74444452789626","38.67255732194257","0","22.459406512512523","32.471112555145254","3.255555472103773"
Bank of India Flexi Cap Fund,"Flexi Cap Fund","Growth","2033.6125","0","3.79","0.20417489664871","96.82747778287036","24.096558123396967","0.2243461098730512","11.74397268777521","18.00020682194954","2.9481761072565695"
SBI Nifty Next 50 Index Fund,"Index Fund","Growth","2028.5035999999998","0","10.09","0","100.04566913265523","0","0","10.546025158644031","17.21047968561653","-0.045669132655224015"
Quant Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","2024.4798999999998","0","0.61","7.17774970252853","72.35028117592078","0","22.832674209311733","25.4304772302259","40.02636430225858","4.02297893893637"
SBI Medium to Long Duration Fund,"Medium to Long Duration Fund","Growth","2024.1069","7.88","0.65","54.524812894022524","0","0","0","28.640977410827478","38.32687394129235","6.947345518164079"
Bandhan Large Cap Fund,"Large Cap Fund","Growth","2007.2695999999999","0","7.38","0","99.96418093228478","7.097516997554489","0","21.89008906568191","30.42429898240799","0.035819067715199035"
Sundaram Flexi Cap Fund,"Flexi Cap Fund","Growth","2003.889645","0","8.82","0","93.8577819268283","18.562059859719106","0","18.055364709269877","26.5626251012289","6.142218073171662"
HDFC NIFTY Next 50 Index Fund,"Index Fund","Growth","1993.7098999999998","0","10.35","0","100.04995123727372","0","0","10.54545729363428","17.21030171754823","-0.04995123727369702"
Axis CRISIL IBX SDL May 2027 Index Fund,"Index Funds - Debt Oriented","Growth","1993.3715","6.29","0.05","0","0","0","0","51.56271992294742","64.28832133589857","3.320125846966056"
Union Small Cap Fund,"Small Cap Fund","Growth","1979.6271","0","3.28","0","98.5940685495768","68.89153012706282","0.3089824341160006","12.278772098038061","19.419834169778742","1.096949016307161"
HDFC Pharma and Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","1976.8614000000002","0","0","0","97.29488003926288","29.6187891551337","0","22.677559212501613","34.668675953247174","2.7051199607371013"
Mirae Asset Banking and Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","1975.3842000000002","0","9.66","0","96.57905658098214","18.061222058392364","0","38.73989999886841","50.87406921107223","3.420943419017875"
Axis Nifty 100 Index Fund,"Index Fund","Growth","1975.1694","0","8.68","0","99.9879918654066","0","0","22.64013481577833","30.435660809650052","0.012008134593393005"
ICICI Pru PSU Equity Fund,"Thematic Fund","Growth","1975.0302937201","0","4.31","0","92.11645035444882","9.869362541920797","1.01179207547041","27.76586271834256","38.63256692447136","6.871757570080804"
Sundaram Money Market Fund,"Money Market Fund","Growth","1955.82557655923","7.07","0.06","84.95137807344668","0","0","0","18.95336285671147","26.924812195986355","8.947328999741227"
HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,"Index Funds - Debt Oriented","Growth","1946.1632","6.6","0.08","0","0","0","0","46.469679418457844","58.82132598129491","1.2130226283180925"
Bandhan Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","1919.1082999999999","7.45","2.8","16.93112372296355","78.3488301838381","11.684515170354661","19.98862183901565","17.60045020264801","25.304846056497407","1.662547977146229"
ICICI Pru Active Momentum Fund,"Thematic Fund","Growth","1917.992598411","0","1.47","0","89.20094902438117","7.5818592897843144","0","16.41275363944567","22.735598685900488","10.799050975618812"
Bajaj Finserv Small Cap Fund,"Small Cap Fund","Growth","1902.772201","0","3.57","0","98.085474498734","81.40161292034855","0","9.775008590098171","15.862889209754062","1.763410564859001"
Canara Rob Consumption Fund,"Sectoral Fund - Consumption","Growth","1901.1632","0","12.88","0","97.27664095328582","14.963423445183457","0","15.872214442189911","24.83709972926047","2.723359046714149"
SBI CRISIL IBX Gilt Index - Apr 2029 Fund,"Index Funds - Debt Oriented","Growth","1896.7395000000001","6.5","0.51","0","0","0","0","100.00000000000001","100.00000000000001","3.6446702354224176"
