Name,Ticker,"Sub-Sector","Market Cap","Mutual Fund Holding","Domestic Institutional Holding"," MF Holding Change – 6M","Promoter Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","FII Holding Change – 6M","DII Holding Change – 3M","Promoter Holding Change – 6M ","MF Holding Change – 3M","Promoter Holding","Pledged Promoter Holdings","FII Holding Change – 3M","Insider Trades - 1M Cumulative","Insider Trades - 3M Cumulative","Retail Investor Holding","Bulk Deals - 6M Cumulative","Bulk Deals - 1M Cumulative","Insurance Firms Holding","Bulk Deals - 3M Cumulative","Insider Trades - 6M Cumulative","No. of Shareholders"
Best Agrolife Ltd,BESTAGRO,"Diversified Chemicals","604.0048833","2.1146352211950736","2.1146352211950736","0","0","5.524651712530285","0","-0.22847562149834033","0","0","0","50.441590814701286","0","-0.10412661195118567","0","0.08322915497991644","21.23505439264716","0.2723843407813278","0","0","0","0.11889713023925107","68254"
ANB Metal Cast Ltd,AMCL,"Building Products - Others","602.390302","0","0.5813373801625379","0",,"2.7106545284322987","0.29066869008126894","-1.095077390538734",,"0",,"71.64647758555715","0",,,,"12.059421467910683",,,"0",,,"624"
Oswal Agro Mills Ltd,OSWALAGRO,"Real Estate","601.908735584","0.01132344423176897","0.08966379919313903","0","0","0.027219474035550965","-0.015778325580846506","0.027218729072114665","-0.015778325580846506","0","0","51.879416850965654","0","0.022789921443307656",,,"24.306321336581217",,,"0",,,"185221"
Sutlej Textiles and Industries Ltd,SUTLEJTEX,"Textiles","599.28509196","0","0.02459887655771012","0","0","1.0460943881478095","0","-0.3689324856670344","0","0","0","63.95626112214094","0","-0.36123724902278975",,,"11.38078438309497",,,"0",,,"26541"
Agarwal Industrial Corporation Ltd,AGARIND,"Commodity Chemicals","599.134238395","0","0.007033125016003368","0","0","4.691635909558559","-0.0006016932047911618","-1.219953029154241","0","0","0","57.19718335376973","0","-0.35580124843317407",,,"19.807927495166567",,,"0",,,"18780"
Hindustan Composites Ltd,HINDCOMPOS,"Auto Parts","598.956795","0.001015640869388584","0.013711151736745886","0","0","0","0","-0.002512018416954432","0","0","0","74.97501523461304","0","0",,,"12.590629020245109",,,"0",,,"14690"
Emkay Global Financial Services Ltd,EMKAY,"Investment Banking & Brokerage","596.483060166","0","0.009278682479018054","0","0.29850642092355884","0.8402324283232279","-0.01973832367360265","-0.042200894853502424","-0.03869366013397253","0.5285812681842543","0","72.20794420938236","0","0.03732670146369843",,,"8.791654745341596",,,"0",,,"11620"
Everest Industries Ltd,EVERESTIND,"Building Products - Prefab Structures","595.62139901","0.025700449187090062","0.026804149458928284","0","0","10.287905576738893","-0.041814473155928136","-0.07733470133302944","-0.041814473155928136","0","0","50.224946729118024","0","0.0038534906633902466",,,"18.872839475183582",,,"0",,,"18599"
Elin Electronics Ltd,ELIN,"Electronic Equipments","595.4170371600001","3.4877232030597143","5.3985437711555315","-0.23168076663614512","-0.029508841223119475","0.7434596640220869","-0.13600550287656166","-0.03579945442560517","-0.7430609499818521","-0.02971021369735638","-0.23168076663614512","32.94772076488024","0","0.06540430995087909","0","0.021250725296493817","21.255857565256505",,,"1.2112441112534054",,"0.021250725296493817","51710"
Supreme Power Equipment Ltd,SUPREMEPWR,"Power Transmission & Distribution","593.914323275","0","0.04095452247366917","0",,"0.5802057409557428","-0.06002128354714581","0.4801702683771665",,"0",,"57.15892855606598","0",,,,"27.222325036457928","-2.014714417732528","0","0.040014189031430544","0",,"4785"
Davangere Sugar Company Ltd,DAVANGERE,"Sugar","593.4461811699999","0","0","0","0","6.994845990610353","0","6.994552352357164","0","0.13709885425430457","0","41.77683841291404","0","0.0017939975582965673",,,"22.477562404565905","7.166475814478595","1.8013256283671146","0","0.2869423203700794",,"171779"
Transindia Real Estate Ltd,TREL,"Logistics","592.863299412","1.2599789974195867","1.335515986038069","0","0.5139763962488786","5.887066546641688","0","-0.1887116185315607","0","0.6205904670856057","0","70.95635287193917","0","0.03708980876672374","0","0.009675796942886106","12.717092070427787",,,"0",,"0.13615591955187592","60606"
RDB Infrastructure and Power Ltd,RDBIPL,"Real Estate","592.015371","0","0","0","-1.9920236822150201","2.1975248679818487","0","-0.02049133832323191","0","-2.3286735997738504","0","66.30885819179177","0","-0.009612523868419043",,,"7.425130351556362","0.41168288646909756","0","0","0",,"8310"
Hemant Surgical Industries Ltd,HSIL,"Health Care Equipment & Supplies","590.444624","0","19.937266123706802",,"-6.074405470400826","0.137574290116663",,,"9.20588804050641",,"0","52.828527404798585","0","-0.01581876424583545",,,"8.518600044023774",,,"0",,,"948"
Subam Papers Ltd,SUBAM,"Packaging","588.056378","0","4.567806932280225","0","-10.735070637705782","0.18632227129759998","1.5219735935693604","-1.1283764127561289","1.1365121992918277","-10.735070637705782","0","58.93050288453805","0","-0.12342349196113195",,,"9.586637490733924",,,"0",,,"1504"
Premier Polyfilm Ltd,PREMIERPOL,"Home Furnishing","585.196207825","0","1.01642146607668","0","1.7906250544490234","0.07255891174998491","0","0.0715535889332384","0","1.7906250544490234","0","69.39455555160407","0.020891238248857493","0.07050816777052481","3.5158339936797685","17.956512607047728","12.000430579857884",,,"0",,"22.50549440058047","24052"
Onward Technologies Ltd,ONWARDTEC,"Outsourced services","583.860471946","2.4681339921516647","3.5313245614921764","-1.2554764120499948","-0.018725295941976583","9.834933573937093","-0.4704535510075316","0.6248035236158938","0.6354714693058878","0.050341226857497645","-0.41782593304719917","39.070536132974304","0","0.4392433892338641",,,"22.62971969163927","0.5060485586211851","0","0","0",,"20829"
Chemfab Alkalis Ltd,CHEMFAB,"Commodity Chemicals","583.78790673","0.070559414686627","0.10940118279897551","-0.00004912341866089576","0","0.040003612152248604","-0.16412161793860594","0.03771311628983096","-0.1112030846333116","-0.05021992873123793","0","72.13440907568558","0","-0.0409776131437816",,,"16.0255722568897",,,"0",,,"10942"
Linc Ltd,LINC,"Stationery","582.815339708","0","0","0","0","0.8366162281251758","0","-0.08132405424288713","0","0","0","61.02422283157316","0","-0.08083825148391743","0","0","10.577625531937212",,,"0",,"0","18082"
Sharat Industries Ltd,SHINDL,"Agro Products","581.354236075","0.04156630931796036","0.590659805488543","0.0002540756377183151","0.6404297232160658","0","0.37111189565312663","-0.18457697730044828","0.3697616473070094","1.0608292850862497","0","45.011827400057186","0","0","0","0.6365150723122495","21.387745553291058",,,"0",,"0.7856927877837443","37448"
Concord Enviro Systems Ltd,CEWATER,"Environmental Services","578.977118175","6.946399376157005","7.247106272914496","-3.970640454231453","0","1.2803875951725128","-4.054245040631307","0.33898922572044876","-3.4223136162025236","0.043486174513006404","-3.3567412968340653","51.43100196059833","0","1.0218816148813168","0","0","17.82755344897789","-0.5025069054837178","0","0","-0.5025069054837178","0.043486174513014036","49708"
Azad India Mobility Ltd,AZADIND,"Commodities Trading","578.45851125","0","0.00009183891146350558","0","0","48.698908957405365","0","-0.19567565832061007","0","0","0","15.527134963562178","0","-0.19567565832061007",,,"2.7188083188567655",,,"0",,,"3248"
Chandan Healthcare Ltd,CHANDAN,"Pharmaceuticals","577.55775168","0","5.028614353373196","0","0.0817926862942926","0.00654341490354352","0.013086829807087419","-1.1025654112470833","0.27155171849705617","0.0817926862942926","0","49.548717032639864","0","0.00654341490354352",,,"9.521486611518766","-0.572548804060058","0","0","-0.572548804060058",,"1624"
ABS Marine Services Ltd,ABSMARINE,"Shipbuilding","576.06575","0","0.43380855397148677","0",,"0.14867617107942974","-6.4765784114052956","0.014256619144602856",,"0.3869653767820793",,"63.9633401221996","0",,,,"21.843177189409367",,,"0",,,"4239"
Shree Rama Multi-Tech Ltd,SHREERAMA,"Plastic Products","574.17935751","0","0.002205022844238962","0","0","0","0","-0.0006728204261388338","0","0","0","61.570682801469914","0","-0.01789792242717646",,,"15.276008658404686",,,"0",,,"27375"
Euro India Fresh Foods Ltd,EIFFL,"FMCG - Foods","573.8472","0","2.025241935483871","0","0","0.04716532258064516","2.025241935483871","0.04716532258064516","2.025241935483871","0","0","73.50321774193549","0","0.04716532258064516",,,"3.934177419354839","0","0","0","0",,"1791"
Focus Lighting and Fixtures Ltd,FOCUS,"Home Electronics & Appliances","573.279776124","0","0","0","0.11071838713193216","0.00027578046984985536","0","-0.0006609796708574654","0","0.1425997772150538","0","55.42476345523275","0","-0.0049210271631833155",,,"21.213883322620894",,,"0",,,"21909"
Artson Ltd,ARTSON,"Construction & Engineering","572.9984","0.007787107258938245","0.011579089924160346","0","0","0.002085590465872156","0","0","0","0","0","75","0","0",,,"17.58680119176598",,,"0",,,"17733"
Rajapalayam Mills Ltd,RAJPALAYAM,"Textiles","572.758824","0","0.020173098197436064","0","0","0.06827400707143012","0","0","0","0","0","56.27215244788616","0","0",,,"20.411064835903776",,,"0",,,"7127"
Panache Digilife Ltd,PANACHE,"Technology Hardware","572.58057","0","0","0","2.3717351877784694","0","0","0","0","2.3717351877784694","0","54.04989384288748","0","0",,,"9.335063069813913",,,"0",,,"3526"
Mercury Ev-Tech Ltd,MERCURYEV,"Commodities Trading","570.489093174","0","0","0","0","2.4408387425126357","0","0.5386716467974106","0","0","0","59.17826410942967","0","-0.23598451523583952",,,"21.921318969345645",,,"0",,,"76425"
Urja Global Ltd,URJA,"Renewable Energy Equipment & Services","568.540553914","0","0","0","0","0.10257588755325678","-0.00006730006496699605","-0.3302103710297448","0","-0.2974183695078665","0","18.352373807891517","0","-0.07440264462335294",,,"74.0879123699314","0.612557227337712","0","0","0.612557227337712",,"782937"
Subex Ltd,SUBEXLTD,"Software Services","566.507269468","0","0.01809599090438914","0","0","1.0963428509497017","-0.00019572851519004952","0.3259557710316938","0","0","0","0","0","0.17214340704466247",,,"59.48536799011557","0","0","0.013345126035685205","0",,"338483"
Vashu Bhagnani Industries Ltd,POOJAENT,"Movies & TV Serials","561.8314975","0","0","0","0","4.806606362435207","0","1.9133949660229659","0","0.6455344064685562","0","74.48180162149062","0","0",,,"1.7463985552002625","-0.05277199058416071","0","0","-0.05277199058416071",,"3347"
India Finsec Ltd,IFINSEC,"Diversified Financials","561.35667945","0","0","0","0.037205761977325835","0","0","0","0","0.037205761977325835","0","55.98184964466802","39.80580791501973","0","0","0","1.5467162515117732",,,"0",,"0.03720576197732816","827"
SoftTech Engineers Ltd,SOFTTECH,"Software Services","560.39895693","0","0","0","0.042630697656676375","0","0","-0.001538779630718896","0","0.042630697656676375","0","18.88272606442733","0","-0.004507974129430006","0","0.03622043753940901","7.155390301700503","0.007264366897026142","0.007264366897026142","0","0.007264366897026142","0.03622043753940901","2552"
Modison Ltd,MODISONLTD,"Electrical Components & Equipments","558.7241","0","0","0","0.048302003081658995","0.4832696456086287","0","0.00242526964560863","0","0.048302003081658995","0","52.161966101694915","0","0.00242526964560863","0","0.07704160246533127","26.099414483821263",,,"0",,"0.07704160246533127","21079"
EFFWA Infra & Research Ltd,EFFWA,"Environmental Services","557.1523096899999","0","4.216498718828097","0","0","0.1347897131428654","0.26093906005862477","-0.051842197362640535","0.1779915442783997","0","0","73.03339972446736","14.932522843940255","0",,,"12.848241860440199",,,"0",,,"2367"
Shri Venkatesh Refineries Ltd,SVRL,"Wood Products","557.07527568","0","0.054251196058035765","0",,"0","0.0474697965507813","0",,"0",,"73.52541632367856","0",,,,"8.573999173935121",,,"0",,,"1052"
Primo Chemicals Ltd,PRIMO,"Specialty Chemicals","555.69300346","1.9044114376296561","1.923805419437771","0","0","0.07847630315384932","0","0.002475827464865729","0","1.0419107247976704","0","32.39530695350174","0","0.002626440302311739",,,"17.40793903786539",,,"0",,,"47997"
Modi Naturals Ltd,MODINATUR,"Agro Products","555.54207475","0","0.001503036471856356","0","0","0","0","0","0","0","0","69.09013010809764","0","0",,,"17.031785538940404",,,"0",,,"6886"
NBI Industrial Finance Company Ltd,NBIFIN,"Diversified Financials","554.388957","0","2.4545069969710815","0","0","0.1668443406602704","-0.00470413049731766","0","-0.00470413049731766","0","0","74.17313907643366","0","0",,,"6.077127434556746",,,"2.1160803424877743",,,"2661"
Aptech Ltd,APTECHT,"Education Services","553.34687418","0.004510125775442941","1.2038036014699078","0","0","0.6571215325628064","-1.1850562361479788","0.26195451851933327","-0.009059904797382501","0","0","47.35037955139317","0","0.07389641092776578",,,"29.74418121795705","-0.6802650832435585","0","0","0",,"81728"
Proventus Agrocom Ltd,PROV,"Packaged Foods & Meats","551.8558768","0","1.1768058061930564","0",,"0","1.1768058061930564","0",,"-0.1311370886836869",,"67.21026369252937","0",,,,"8.773776457860855",,,"0",,,"614"
Triton Valves Ltd,TRITONV,"Auto Parts","547.78384006","0","0","0","0","0","-0.562919451207678","0","0","0.26935149320684815","0","45.95795324893579","0","0",,,"36.88473573770799",,,"0",,,"6249"
POCL Enterprises Ltd,POEL,"Commodity Chemicals","545.021160345","0","0","0","0.1364977140573913","0.2413631920579555","0","0","0","0.1364977140573913","0","40.2826872696144","0","0","0","0","36.84298712969083",,,"0",,"0.1377333396461114","13481"
Peninsula Land Ltd,PENINLAND,"Real Estate","544.6977372399999","0.0014454603832016464","0.3353709250301346","0","0","0.14208559042700677","0","-0.0037811073173093235","0","0","0","67.7058264744555","0","0.023737202701657398",,,"17.8048448817529",,,"0.15072579595429053",,,"58916"
Empire Industries Ltd,EMPIND,"Packaging","543.7198187600001","0","5.9512519837506614","0","0","0","0","0","0","0","0","72.55379085126363","0","0",,,"13.946154648718217",,,"5.949351983117328",,,"7582"
Khaitan Chemicals and Fertilizers Ltd,KHAICHEM,"Fertilizers & Agro Chemicals","543.13952","0.004804658663026398","0.006670845826133219","0","0","0.3415256544027582","-0.00008248341052405784","-0.4499490664940014","0","0.06186255789305051","0","72.64583994919022","0","0.017672070704779497",,,"17.39426451604921",,,"0",,,"53076"
Indo SMC Ltd,INDOSMC,"Electrical Components & Equipments","538.929153","0","6.794907975594336","0","0.15751235487533677","0.8181891767135485","-10.888430002810574","0.8181891767135485","-1.5269947736525573","-22.068186281779248","0","60.248475739815845","0","-1.1507152592281458","0","0","8.557921886998011","8.145357775400301","0","0","0","0.21577106689802122","944"
ZIM Laboratories Ltd,ZIMLAB,"Pharmaceuticals","538.7033122199999","0","0.0744668568375238","0","-2.911814852404543","0","-0.16309970971248805","0","-0.12924370394227563","-2.911814852404543","0","30.345001172049262","0","-0.019453866103477824",,,"16.670850754493745",,,"0",,,"16636"
Goel Construction Company Ltd,GOELCONS,"Construction & Engineering","536.80264","0","6.466614992802569","0",,"2.2838002436053593","0.37924925257446596","-0.6339275827704571",,"0",,"71.83451445022699","0",,,,"7.792603255453439",,,"0",,,"1095"
Shri Jagdamba Polymers Ltd,SHRJAGP,"Textiles","536.12097","4.670015985384791","5.075039963461977","0","0","0.02193423155971683","0.000011418131992790848","0","0","0","0","72.93531628225622","0","0",,,"6.403916419273807",,,"0",,,"7114"
Munjal Showa Ltd,MUNJALSHOW,"Auto Parts","535.413065","0.005000625078134767","0.008751093886735842","0","0","0.0896587073384173","0","-1.2866283285410676","0","0","0","65.0185223152894","0","-0.07602700337542193",,,"27.617499687460935",,,"0",,,"29736"
Manba Finance Ltd,MANBA,"Diversified Financials","535.0999559100001","0","0","0","0","0.8682287471130732","0","-0.01027679266137882","0","0","0","74.97980171343572","0","-0.05506434092279344",,,"8.719660521490995",,,"0",,,"18491"
Uday Jewellery Industries Ltd,UDAYJEW,"Precious Metals, Jewellery & Watches","534.6309225","0","0","0","-0.5497202894092936","0","0","-0.000004197817974217001","0","-0.5281124414242839","0","74.38268812444159","0","-0.0000029759314107328453","0.6325750866627868","31.56149473275811","4.855162955898796",,,"0",,"31.56149473275811","10674"
True Green Bio Energy Ltd,TRUEGREEN,"Textiles","533.9057166","0","0.08283485009607781","0","0","25.176393475611647","0.08192457701809894","-0.22338101333601657","0.08192457701809894","0","0","61.269849756090814","35.228165863770414","-0.5477416534558195",,,"4.9680337886084365",,,"0",,,"7480"
Parth Electricals & Engineering Ltd,PARTH,"Electrical Components & Equipments","533.3236041","0","0.4331299012910125",,,"1.77349135258347",,,,,,"62.56515330932828","0",,,,"10.860468885067299",,,"0",,,"1021"
Onmobile Global Ltd,ONMOBILE,"Software Services","533.0952539140001","0","0","0","0","0.17285333404012143","0","-1.6814778811454343","0","0","0","47.89602701718867","0","-0.7358540807104681",,,"29.336318346820107","0.024592426407373025","0","0","0",,"80233"
